date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:15:20	236810/236810	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:32:40%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Moinam-Chatarjee-4.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Moinam-Chatarjee-4.jpg	(from https://atulweb.com/execom/)
00:15:20	58372/58372	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:32:16%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Nikhil-2.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Nikhil-2.jpg	(from https://atulweb.com/execom/)
00:15:21	110122/110122	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:36:26%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Samarth.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Samarth.png	(from https://atulweb.com/execom/)
00:15:22	161619/161619	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:36:14%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Neha-Kumari.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Neha-Kumari.png	(from https://atulweb.com/execom/)
00:15:22	99034/99034	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:37:38%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Mallikarjun-Choukimath.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Mallikarjun-Choukimath.png	(from https://atulweb.com/execom/)
00:15:23	76244/76244	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:37:29%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Abhishek.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Abhishek.png	(from https://atulweb.com/execom/)
00:15:23	125334/125334	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:38:42%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Thaseen-Shaik.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Thaseen-Shaik.png	(from https://atulweb.com/execom/)
00:15:24	84137/84137	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:38:32%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Pruthiviraj.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Pruthiviraj.png	(from https://atulweb.com/execom/)
00:15:24	121041/121041	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:39:55%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Ravichandra-Kulkarni.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Ravichandra-Kulkarni.png	(from https://atulweb.com/execom/)
00:15:26	66284/66284	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:40:44%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Shilpa.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Shilpa.jpg	(from https://atulweb.com/execom/)
00:15:26	164810/164810	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:40:53%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Shaambhavi.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Shaambhavi.png	(from https://atulweb.com/execom/)
00:15:26	73737/73737	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:41:36%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Abhishek-D.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Abhishek-D.jpg	(from https://atulweb.com/execom/)
00:15:27	126287/126287	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:41:53%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Mahesh-Kumar-Jha.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Mahesh-Kumar-Jha.png	(from https://atulweb.com/execom/)
00:15:28	118994/118994	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:42:41%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Pramod.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Pramod.png	(from https://atulweb.com/execom/)
00:15:29	154458/154458	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:42:51%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Madhan-Raj.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Madhan-Raj.png	(from https://atulweb.com/execom/)
00:15:29	76869/76869	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:43:50%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Chandu.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Chandu.jpg	(from https://atulweb.com/execom/)
00:15:30	211756/211756	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2005:39:04%20GMT	https://atulweb.com/wp-content/uploads/2020/06/LAAND.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/LAAND.png	(from https://atulweb.com/execom/)
00:15:30	263856/263856	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:03:36%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Andon.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Andon.png	(from https://atulweb.com/execom/)
00:15:33	180982/180982	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:04:00%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Anagha.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Anagha.png	(from https://atulweb.com/execom/)
00:15:34	0/-1	---M--	409	error ('')			https://atulweb.com/xmlrpc.php?rsd	C:/collage/IEEE%20CLONE/atulweb.com/xmlrpc0db0.html	(from https://atulweb.com/)
00:15:34	328915/328915	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jun%202020%2019:03:45%20GMT	https://atulweb.com/wp-content/uploads/2020/06/Ashish.png	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/Ashish.png	(from https://atulweb.com/execom/)
00:15:34	6703/6703	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jun%202020%2003:17:02%20GMT	https://atulweb.com/wp-content/uploads/elementor/css/post-2.css?ver=1591327022	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/elementor/css/post-2eb4f.css	(from https://atulweb.com/events/)
00:15:35	166411/166411	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2019:45:57%20GMT	https://atulweb.com/wp-content/uploads/2020/06/IEEE-Background-1.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/IEEE-Background-1.jpg	(from https://atulweb.com/wp-content/uploads/elementor/css/post-133.css?ver=1591686816)
00:15:36	22479/22479	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jun%202020%2007:15:06%20GMT	https://atulweb.com/wp-content/uploads/2020/06/gallery-cover_2.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/gallery-cover_2.9b.delayed	(from https://atulweb.com/wp-content/uploads/elementor/css/post-133.css?ver=1591686816)
00:15:37	0/-1	---M--	409	error ('')			https://atulweb.com/xmlrpc.php?rsd	C:/collage/IEEE%20CLONE/atulweb.com/xmlrpc0db0.html	(from https://atulweb.com/)
00:15:37	0/-1	---M--	409	error ('')			https://atulweb.com/xmlrpc.php	C:/collage/IEEE%20CLONE/atulweb.com/xmlrpc.html	(from https://atulweb.com/events/)
00:15:37	71934/71934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2018:52:24%20GMT	https://atulweb.com/wp-content/uploads/2020/06/bradcam.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/bradcam.jpg	(from https://atulweb.com/wp-content/uploads/elementor/css/post-10.css?ver=1591325480)
00:15:38	0/-1	---M--	409	error ('')			https://atulweb.com/xmlrpc.php	C:/collage/IEEE%20CLONE/atulweb.com/xmlrpc.html	(from https://atulweb.com/events/)
00:15:41	783609/783609	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jun%202020%2001:43:33%20GMT	https://atulweb.com/wp-content/uploads/2020/06/IEEE-BHTC2020-YP-TRACk-with-dsicount-min-1.jpg	C:/collage/IEEE%20CLONE/atulweb.com/wp-content/uploads/2020/06/IEEE-BHTC2020-YP-TRACk-with-dsicount-min-1.jpg	(from https://atulweb.com/wp-content/uploads/elementor/css/post-2.css?ver=1591327022)
